epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
474,7774.22,0.63095,0.13525,0.04822,0.39058,0.9124,0.98899,0.87607,0.93265,0.81462,0.97378,0.90576,0.95852,0.93352,0.59116,0.21574,0.03273,0.33262,0.87372,0.00012692,0.00012692,0.00012692
475,7789.85,0.63215,0.13622,0.05125,0.38802,0.92049,0.97308,0.88155,0.93252,0.814,0.97401,0.91389,0.95754,0.93345,0.59376,0.2216,0.03351,0.33031,0.87284,0.00012296,0.00012296,0.00012296
476,7806.13,0.62887,0.1631,0.05057,0.40127,0.9198,0.97062,0.88293,0.93253,0.81511,0.97397,0.9126,0.9576,0.93453,0.598,0.22465,0.03472,0.33181,0.87502,0.000119,0.000119,0.000119
477,7821.84,0.64817,0.16569,0.05136,0.40299,0.92044,0.99441,0.86739,0.93252,0.81109,0.96913,0.91878,0.95772,0.93364,0.60332,0.22276,0.03537,0.3328,0.87758,0.00011504,0.00011504,0.00011504
478,7837.45,0.63608,0.16439,0.05362,0.39977,0.91303,0.9902,0.87805,0.9324,0.81613,0.98125,0.9122,0.95803,0.93147,0.60177,0.22216,0.03467,0.33443,0.87678,0.00011108,0.00011108,0.00011108
479,7853.09,0.60846,0.1402,0.05064,0.37915,0.91272,0.99444,0.87268,0.9326,0.8154,0.96958,0.93277,0.9578,0.93406,0.5975,0.22656,0.03673,0.33647,0.8763,0.00010712,0.00010712,0.00010712
480,7868.87,0.62924,0.14424,0.04608,0.39277,0.92439,0.98889,0.86835,0.93219,0.81593,0.97538,0.9122,0.95774,0.93277,0.59896,0.22867,0.03645,0.33869,0.87826,0.00010316,0.00010316,0.00010316
481,7885,0.62211,0.12129,0.04428,0.39195,0.91666,0.98889,0.8687,0.92619,0.81285,0.98418,0.91027,0.9581,0.93125,0.60074,0.22876,0.03561,0.33752,0.87947,9.92e-05,9.92e-05,9.92e-05
482,7901.01,0.64005,0.15552,0.05221,0.39162,0.91116,0.99441,0.86799,0.92648,0.81543,0.98425,0.9143,0.9589,0.93378,0.59986,0.22894,0.03507,0.33532,0.87862,9.524e-05,9.524e-05,9.524e-05
483,7917.36,0.63991,0.15596,0.04948,0.41146,0.91618,0.99441,0.86789,0.92661,0.8144,0.98425,0.91437,0.95902,0.93562,0.59989,0.2273,0.03432,0.33787,0.87882,9.128e-05,9.128e-05,9.128e-05
484,7933.17,0.62201,0.15059,0.05185,0.39244,0.91029,0.99444,0.87256,0.92652,0.8159,0.96924,0.92223,0.95975,0.93352,0.59702,0.22579,0.03324,0.33829,0.87793,8.732e-05,8.732e-05,8.732e-05
485,7949.09,0.62879,0.13438,0.04689,0.3929,0.91067,0.98901,0.87765,0.92704,0.81982,0.97282,0.92195,0.95792,0.93444,0.59388,0.22466,0.03244,0.33813,0.87749,8.336e-05,8.336e-05,8.336e-05
486,7965.38,0.62581,0.16633,0.04764,0.38831,0.91073,0.98362,0.87867,0.92746,0.81918,0.97916,0.91663,0.95807,0.93278,0.58753,0.22464,0.03346,0.33614,0.87478,7.94e-05,7.94e-05,7.94e-05
487,7981.34,0.62612,0.15332,0.0497,0.39544,0.92023,0.98829,0.87805,0.92747,0.82123,0.9757,0.90732,0.95784,0.93359,0.5832,0.2236,0.03401,0.33493,0.87367,7.544e-05,7.544e-05,7.544e-05
488,7996.93,0.63314,0.15446,0.05026,0.40441,0.92424,0.98688,0.88293,0.93336,0.82275,0.97896,0.90793,0.95807,0.93391,0.57722,0.22681,0.03342,0.33263,0.87242,7.148e-05,7.148e-05,7.148e-05
489,8014.33,0.62781,0.13944,0.04438,0.38799,0.91988,0.97164,0.8878,0.9327,0.82183,0.97943,0.92886,0.95847,0.93496,0.58227,0.22865,0.03349,0.33169,0.87346,6.752e-05,6.752e-05,6.752e-05
490,8031.14,0.64521,0.15667,0.05235,0.40226,0.92137,0.97394,0.8878,0.9327,0.82051,0.96787,0.93171,0.95848,0.93478,0.5828,0.2291,0.03342,0.3292,0.87364,6.356e-05,6.356e-05,6.356e-05
491,8047.55,0.49579,0.07657,0.02215,0.30516,0.85613,0.9832,0.8878,0.93243,0.81666,0.97905,0.90732,0.95881,0.93464,0.58895,0.22884,0.03507,0.33301,0.87428,5.96e-05,5.96e-05,5.96e-05
492,8061.85,0.47307,0.05572,0.01627,0.2919,0.84774,0.97497,0.87805,0.93195,0.81524,0.97749,0.92195,0.95874,0.93435,0.59844,0.2332,0.03603,0.33513,0.87632,5.564e-05,5.564e-05,5.564e-05
493,8075.72,0.4812,0.05982,0.0171,0.29582,0.84977,0.97801,0.86779,0.93108,0.8141,0.96804,0.92195,0.95789,0.93188,0.59828,0.23542,0.03716,0.33651,0.87578,5.168e-05,5.168e-05,5.168e-05
494,8089.34,0.47411,0.06544,0.02081,0.29357,0.84992,0.95274,0.88507,0.93182,0.81798,0.96793,0.92195,0.9584,0.93238,0.59687,0.23673,0.03775,0.33523,0.87489,4.772e-05,4.772e-05,4.772e-05
495,8103.27,0.4659,0.06097,0.0168,0.29046,0.84001,0.97724,0.86341,0.93103,0.81473,0.96921,0.92129,0.95801,0.93158,0.59687,0.23726,0.03773,0.33627,0.87524,4.376e-05,4.376e-05,4.376e-05
496,8117.17,0.46961,0.06711,0.01672,0.29291,0.85182,0.98317,0.85499,0.9304,0.8124,0.96437,0.92428,0.95802,0.93166,0.59725,0.23652,0.03714,0.33635,0.87633,3.98e-05,3.98e-05,3.98e-05
497,8131.84,0.47035,0.06314,0.02124,0.28736,0.84194,0.96717,0.86236,0.9302,0.81228,0.95945,0.92343,0.95796,0.93222,0.5959,0.23563,0.0367,0.33676,0.87598,3.584e-05,3.584e-05,3.584e-05
498,8146.11,0.47111,0.07237,0.02263,0.29536,0.84129,0.94194,0.8878,0.93018,0.80955,0.96445,0.92629,0.958,0.93234,0.59726,0.23471,0.0364,0.33705,0.87597,3.188e-05,3.188e-05,3.188e-05
499,8160.17,0.47176,0.0576,0.01493,0.28907,0.84451,0.96208,0.86641,0.92981,0.80664,0.96921,0.9212,0.95803,0.93303,0.60245,0.23556,0.03674,0.33906,0.87683,2.792e-05,2.792e-05,2.792e-05
500,8174.35,0.47068,0.06027,0.01679,0.28913,0.85145,0.97235,0.85787,0.92634,0.80456,0.96704,0.92195,0.95783,0.93221,0.60482,0.23464,0.03655,0.33959,0.87733,2.396e-05,2.396e-05,2.396e-05
