epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
111,2271.12,0.74915,0.23736,0.07245,0.50025,0.95811,0.97478,0.86341,0.91511,0.76915,0.98242,0.93659,0.95862,0.9325,0.70795,0.27899,0.04165,0.41364,0.91105,0.000911,0.000911,0.000911
112,2285.19,0.75169,0.25171,0.07392,0.48825,0.95389,0.978,0.85366,0.91463,0.77744,0.97385,0.93171,0.95913,0.92996,0.67604,0.26797,0.0479,0.40411,0.907,0.0009011,0.0009011,0.0009011
113,2299.61,0.75508,0.23713,0.07475,0.49403,0.96434,0.95686,0.86558,0.90904,0.78253,0.96411,0.91724,0.95598,0.9222,0.66381,0.29306,0.04418,0.39709,0.90455,0.0008912,0.0008912,0.0008912
114,2313.91,0.74839,0.26316,0.08145,0.49307,0.96021,0.98313,0.85305,0.92333,0.76911,0.96916,0.92195,0.95665,0.92478,0.71374,0.27864,0.04949,0.42137,0.90948,0.0008813,0.0008813,0.0008813
115,2328.17,0.75515,0.23536,0.07925,0.49376,0.95546,0.97582,0.86829,0.91796,0.76823,0.99462,0.90112,0.95785,0.92954,0.71628,0.27636,0.04913,0.42168,0.91453,0.0008714,0.0008714,0.0008714
116,2342.25,0.74816,0.23164,0.08191,0.49519,0.95456,0.97814,0.83415,0.91114,0.77206,0.95911,0.91545,0.95648,0.92878,0.71451,0.26543,0.04138,0.42196,0.9011,0.0008615,0.0008615,0.0008615
117,2356.08,0.7493,0.2471,0.0778,0.49782,0.95688,0.96738,0.85366,0.92524,0.79317,0.99258,0.89756,0.95789,0.93404,0.63874,0.25468,0.04381,0.40439,0.88955,0.0008516,0.0008516,0.0008516
118,2370.05,0.73746,0.22413,0.07611,0.48509,0.95084,0.9944,0.86598,0.91832,0.7955,0.9727,0.91707,0.95538,0.93329,0.63527,0.29134,0.05128,0.40004,0.88787,0.0008417,0.0008417,0.0008417
119,2384.17,0.72978,0.24988,0.07388,0.48963,0.94333,0.97372,0.86341,0.91783,0.78038,0.98192,0.92683,0.95218,0.93084,0.67106,0.28328,0.04557,0.4115,0.89517,0.0008318,0.0008318,0.0008318
120,2397.67,0.75668,0.24089,0.07194,0.48176,0.95636,0.96568,0.85854,0.92439,0.78398,0.9937,0.89268,0.95768,0.93279,0.68367,0.26706,0.05055,0.40914,0.90165,0.0008219,0.0008219,0.0008219
121,2411.84,0.7158,0.22597,0.07117,0.46618,0.93844,0.97504,0.84878,0.90975,0.78814,0.98432,0.91884,0.95861,0.93591,0.64732,0.25701,0.04965,0.39267,0.89041,0.000812,0.000812,0.000812
122,2425.98,0.72078,0.24534,0.08903,0.48357,0.95462,0.96676,0.85136,0.91343,0.7864,0.98659,0.89756,0.95791,0.9295,0.65294,0.2753,0.04507,0.39711,0.89681,0.0008021,0.0008021,0.0008021
123,2440.26,0.72459,0.22567,0.08,0.48852,0.95459,0.96699,0.85734,0.9193,0.78985,0.98615,0.89756,0.95583,0.9287,0.64537,0.29768,0.04477,0.40631,0.89163,0.0007922,0.0007922,0.0007922
124,2454.23,0.73996,0.24334,0.07397,0.48395,0.95791,0.98844,0.83439,0.92103,0.78255,0.96351,0.90164,0.94712,0.92427,0.6741,0.26728,0.04735,0.41482,0.89109,0.0007823,0.0007823,0.0007823
125,2468.28,0.71297,0.20954,0.07243,0.47142,0.94784,0.96322,0.85854,0.91737,0.79699,0.97777,0.91707,0.9574,0.93455,0.65608,0.24362,0.05337,0.4037,0.89038,0.0007724,0.0007724,0.0007724
126,2482.92,0.75106,0.24346,0.07174,0.48773,0.95205,0.96995,0.86829,0.92332,0.77665,0.99636,0.90244,0.95553,0.92932,0.68797,0.25514,0.04512,0.41012,0.90328,0.0007625,0.0007625,0.0007625
127,2496.87,0.74437,0.2602,0.07746,0.49303,0.96024,0.97483,0.85854,0.92427,0.78494,0.98396,0.89797,0.94773,0.92592,0.65976,0.25169,0.04886,0.41993,0.89461,0.0007526,0.0007526,0.0007526
128,2511.26,0.74763,0.23634,0.07425,0.4797,0.95664,0.96695,0.85642,0.91942,0.77599,0.98402,0.90127,0.95641,0.92966,0.71157,0.26623,0.04855,0.42541,0.90712,0.0007427,0.0007427,0.0007427
129,2523.33,0.75329,0.25125,0.08311,0.49402,0.95776,0.9665,0.86829,0.91897,0.78545,0.99397,0.90244,0.95888,0.93246,0.67089,0.26222,0.04368,0.41315,0.89975,0.0007328,0.0007328,0.0007328
130,2537.94,0.71419,0.20623,0.07148,0.46858,0.94293,0.97732,0.86341,0.91808,0.78126,0.96783,0.92683,0.95741,0.93432,0.68636,0.2798,0.04438,0.403,0.90317,0.0007229,0.0007229,0.0007229
131,2551.46,0.72022,0.22448,0.07618,0.47171,0.94485,0.95071,0.87805,0.92538,0.7965,0.98721,0.9122,0.95944,0.93608,0.63076,0.24697,0.04655,0.40359,0.88617,0.000713,0.000713,0.000713
132,2566.29,0.73446,0.22674,0.06921,0.47817,0.95841,0.9519,0.85854,0.91847,0.77912,0.98775,0.92195,0.95969,0.92938,0.70764,0.26466,0.03972,0.40611,0.9034,0.0007031,0.0007031,0.0007031
133,2580.74,0.74577,0.23987,0.0826,0.48661,0.96013,0.9472,0.87504,0.92885,0.7905,0.98938,0.90889,0.95692,0.93217,0.65523,0.2637,0.04241,0.39452,0.89424,0.0006932,0.0006932,0.0006932
134,2594.81,0.72798,0.23769,0.07949,0.47312,0.94667,0.96462,0.85366,0.92634,0.77819,0.98951,0.92032,0.95842,0.9288,0.70078,0.2863,0.04117,0.40055,0.90466,0.0006833,0.0006833,0.0006833
135,2609.22,0.72928,0.23005,0.07479,0.4921,0.94932,0.97107,0.86829,0.92694,0.78827,0.99465,0.90619,0.95469,0.92781,0.67885,0.27683,0.04585,0.40267,0.89611,0.0006734,0.0006734,0.0006734
136,2623.67,0.70748,0.22002,0.0748,0.4706,0.93995,0.93741,0.86829,0.91632,0.77536,0.9689,0.93171,0.95727,0.93002,0.71099,0.28137,0.04316,0.40667,0.90925,0.0006635,0.0006635,0.0006635
137,2637.68,0.72319,0.22429,0.0737,0.47124,0.94674,0.97781,0.85977,0.92516,0.7805,0.98157,0.89268,0.95567,0.92407,0.68086,0.29008,0.04331,0.39925,0.89956,0.0006536,0.0006536,0.0006536
138,2651.98,0.71481,0.20094,0.06569,0.46504,0.93562,0.98244,0.86341,0.92244,0.78132,0.97918,0.91747,0.95757,0.93294,0.67113,0.26422,0.04206,0.39087,0.89771,0.0006437,0.0006437,0.0006437
139,2666.54,0.72746,0.25166,0.07492,0.47417,0.95688,0.98339,0.86631,0.92312,0.78283,0.98576,0.9122,0.95839,0.9289,0.68379,0.26824,0.04044,0.40592,0.90277,0.0006338,0.0006338,0.0006338
140,2680.71,0.73318,0.21531,0.07386,0.46363,0.95966,0.9639,0.86341,0.92183,0.79105,0.99226,0.90732,0.9493,0.92678,0.65072,0.26618,0.03969,0.38851,0.89031,0.0006239,0.0006239,0.0006239
141,2694.99,0.74048,0.24302,0.07577,0.47583,0.95248,0.96217,0.86859,0.92341,0.78775,0.98412,0.90706,0.95737,0.92947,0.66751,0.25467,0.04205,0.39881,0.89557,0.000614,0.000614,0.000614
142,2708.7,0.72482,0.21268,0.07291,0.46399,0.94985,0.97936,0.86341,0.92455,0.79538,0.98387,0.9122,0.95715,0.92757,0.63039,0.27253,0.04257,0.392,0.88659,0.0006041,0.0006041,0.0006041
143,2721.99,0.71448,0.21646,0.07001,0.46489,0.94873,0.95827,0.86341,0.91541,0.78661,0.96982,0.91707,0.95759,0.92983,0.66029,0.26024,0.03426,0.39819,0.88599,0.0005942,0.0005942,0.0005942
144,2735.74,0.72489,0.20969,0.07221,0.47025,0.95193,0.96343,0.85854,0.92444,0.79231,0.97891,0.90244,0.94796,0.92739,0.64424,0.26198,0.04037,0.40163,0.89263,0.0005843,0.0005843,0.0005843
145,2750.19,0.73404,0.22466,0.06674,0.47741,0.94296,0.97987,0.85854,0.92184,0.80012,0.99442,0.89268,0.94916,0.92993,0.63259,0.26117,0.04157,0.40193,0.88923,0.0005744,0.0005744,0.0005744
146,2764.44,0.73562,0.2312,0.07705,0.47911,0.9599,0.9723,0.86341,0.9253,0.79313,0.98504,0.89268,0.9482,0.93004,0.63414,0.24443,0.04496,0.38745,0.88525,0.0005645,0.0005645,0.0005645
147,2778.74,0.73619,0.22892,0.07663,0.47645,0.95133,0.97777,0.86829,0.92243,0.78983,0.98427,0.89756,0.956,0.93131,0.65034,0.27293,0.04243,0.3957,0.8879,0.0005546,0.0005546,0.0005546
148,2792.76,0.70785,0.22657,0.07297,0.46021,0.94409,0.96641,0.84196,0.92124,0.79556,0.97933,0.90732,0.95465,0.93064,0.63954,0.24663,0.04911,0.3927,0.88499,0.0005447,0.0005447,0.0005447
149,2807.43,0.74145,0.20898,0.06967,0.4752,0.95474,0.96216,0.86831,0.91862,0.7801,0.98886,0.9122,0.95445,0.92683,0.67587,0.26128,0.04488,0.40755,0.89176,0.0005348,0.0005348,0.0005348
150,2821.55,0.72582,0.2462,0.07007,0.47012,0.95489,0.96216,0.86818,0.92391,0.78126,0.99459,0.89728,0.94916,0.92972,0.68264,0.25257,0.04022,0.40483,0.90336,0.0005249,0.0005249,0.0005249
151,2835.83,0.70824,0.23291,0.07433,0.45661,0.93956,0.9779,0.86332,0.92257,0.78813,0.98399,0.89968,0.95322,0.92971,0.68411,0.25765,0.03938,0.39337,0.90331,0.000515,0.000515,0.000515
152,2849.67,0.73183,0.22212,0.07477,0.46532,0.95129,0.96789,0.86829,0.92643,0.7786,0.98377,0.88731,0.94877,0.92997,0.68091,0.24617,0.0443,0.39758,0.89309,0.0005051,0.0005051,0.0005051
153,2863.78,0.70796,0.22807,0.07247,0.46109,0.94103,0.97986,0.86341,0.92323,0.79009,0.96982,0.9122,0.95891,0.93146,0.64199,0.23743,0.03885,0.38218,0.89099,0.0004952,0.0004952,0.0004952
154,2876.81,0.72235,0.19232,0.07138,0.47109,0.95198,0.97256,0.86458,0.92535,0.79418,0.99456,0.8918,0.94934,0.93111,0.64446,0.24609,0.03992,0.38281,0.89293,0.0004853,0.0004853,0.0004853
155,2889.86,0.72117,0.195,0.06239,0.45591,0.95208,0.96033,0.87317,0.92556,0.78845,0.98349,0.90732,0.95639,0.93132,0.65714,0.23855,0.04237,0.38507,0.89316,0.0004754,0.0004754,0.0004754
156,2903.69,0.7253,0.23346,0.06947,0.4798,0.95365,0.96102,0.87805,0.93005,0.78138,0.98426,0.91506,0.95732,0.93006,0.68141,0.23278,0.04116,0.39396,0.90162,0.0004655,0.0004655,0.0004655
157,2917.88,0.69982,0.18898,0.06928,0.46215,0.94087,0.96536,0.88293,0.93197,0.78383,0.98943,0.90732,0.94895,0.92702,0.67398,0.2531,0.0432,0.38405,0.90294,0.0004556,0.0004556,0.0004556
158,2932.11,0.71936,0.2202,0.07381,0.46738,0.94478,0.98324,0.85846,0.92872,0.79119,0.96948,0.9122,0.95792,0.93107,0.66602,0.23711,0.03894,0.38297,0.89479,0.0004457,0.0004457,0.0004457
159,2946.26,0.70577,0.20635,0.06565,0.46526,0.93743,0.9888,0.86139,0.9263,0.78471,0.95892,0.91084,0.959,0.93151,0.70037,0.24762,0.04191,0.39163,0.90438,0.0004358,0.0004358,0.0004358
160,2960.46,0.71268,0.1831,0.06467,0.45642,0.94973,0.98577,0.86341,0.92668,0.79388,0.96085,0.90732,0.95836,0.93354,0.6559,0.24787,0.03983,0.38402,0.89522,0.0004259,0.0004259,0.0004259
161,2974.66,0.71262,0.23497,0.06619,0.45535,0.93745,0.97976,0.85854,0.92638,0.7967,0.98777,0.92195,0.96012,0.93355,0.65335,0.2466,0.03924,0.37518,0.89592,0.000416,0.000416,0.000416
162,2988.85,0.72162,0.22395,0.07205,0.47143,0.94605,0.97296,0.86829,0.92676,0.79541,0.9947,0.9155,0.95983,0.93186,0.65018,0.23681,0.03997,0.38276,0.89425,0.0004061,0.0004061,0.0004061
163,3003.13,0.70123,0.22713,0.0714,0.46294,0.93652,0.97157,0.87317,0.93023,0.80098,0.98924,0.89728,0.95769,0.93178,0.63575,0.23778,0.04316,0.38254,0.88786,0.0003962,0.0003962,0.0003962
164,3017.65,0.6948,0.18004,0.06324,0.44649,0.93335,0.98074,0.86341,0.9258,0.79501,0.98388,0.89317,0.95622,0.93054,0.64599,0.24751,0.04445,0.3823,0.88908,0.0003863,0.0003863,0.0003863
165,3031.63,0.71198,0.20289,0.06958,0.45783,0.93674,0.98338,0.86573,0.92683,0.7829,0.99163,0.90244,0.94899,0.93043,0.67873,0.23763,0.04192,0.38916,0.89978,0.0003764,0.0003764,0.0003764
166,3043.77,0.70337,0.21943,0.06125,0.45455,0.94194,0.983,0.86341,0.92441,0.78917,0.99461,0.89979,0.95705,0.93169,0.65437,0.23421,0.049,0.38945,0.89405,0.0003665,0.0003665,0.0003665
167,3058.18,0.7201,0.22077,0.06544,0.46696,0.95121,0.97639,0.86341,0.92065,0.77978,0.97886,0.9034,0.95692,0.93257,0.68372,0.22519,0.04993,0.3945,0.8984,0.0003566,0.0003566,0.0003566
168,3072.56,0.71541,0.22461,0.07692,0.47264,0.94335,0.98332,0.86283,0.92355,0.77839,0.96943,0.89268,0.95513,0.93035,0.67123,0.23019,0.04567,0.38582,0.89173,0.0003467,0.0003467,0.0003467
169,3087.14,0.72943,0.22961,0.07759,0.46409,0.94863,0.96225,0.8705,0.92494,0.78563,0.97407,0.89756,0.9473,0.92784,0.664,0.23376,0.04381,0.38349,0.8942,0.0003368,0.0003368,0.0003368
170,3101.68,0.69643,0.20852,0.06984,0.44832,0.94053,0.99438,0.86291,0.92595,0.78798,0.99129,0.89756,0.95704,0.93237,0.68409,0.23493,0.04313,0.38379,0.90356,0.0003269,0.0003269,0.0003269
171,3115.65,0.69592,0.21314,0.06951,0.45668,0.94109,0.98879,0.86047,0.92532,0.78863,0.99454,0.88825,0.95629,0.93017,0.67199,0.23345,0.04205,0.3771,0.90026,0.000317,0.000317,0.000317
172,3129.69,0.70949,0.20171,0.06997,0.44827,0.94233,0.98386,0.85854,0.92538,0.78192,0.98294,0.89756,0.95211,0.92787,0.68206,0.23745,0.04302,0.37977,0.90337,0.0003071,0.0003071,0.0003071
173,3144.32,0.70662,0.20406,0.06917,0.45523,0.94156,0.97832,0.86829,0.92704,0.78675,0.99464,0.90475,0.95811,0.92899,0.67845,0.23323,0.04482,0.38028,0.89882,0.0002972,0.0002972,0.0002972
174,3158.63,0.7405,0.22679,0.07478,0.47129,0.95221,0.97268,0.86837,0.93104,0.78974,0.97326,0.9122,0.94829,0.9302,0.66134,0.22601,0.04582,0.38126,0.89135,0.0002873,0.0002873,0.0002873
175,3173.37,0.68918,0.18738,0.07104,0.4518,0.93551,0.98885,0.86523,0.92774,0.79243,0.98369,0.9122,0.95792,0.93272,0.64802,0.2164,0.04274,0.37753,0.88773,0.0002774,0.0002774,0.0002774
176,3187.87,0.69855,0.18999,0.06987,0.44878,0.93479,0.98892,0.87073,0.93092,0.78913,0.99174,0.8878,0.9511,0.92985,0.65469,0.23027,0.03948,0.38462,0.88901,0.0002675,0.0002675,0.0002675
177,3201.79,0.68973,0.19957,0.06486,0.44415,0.92674,0.9819,0.86829,0.92801,0.78641,0.97661,0.90244,0.95801,0.93495,0.65065,0.22814,0.03977,0.37353,0.88449,0.0002576,0.0002576,0.0002576
178,3215.02,0.72477,0.2042,0.07383,0.46448,0.952,0.98891,0.86962,0.92866,0.77869,0.98001,0.90244,0.95702,0.92996,0.7125,0.22153,0.03871,0.38421,0.89879,0.0002477,0.0002477,0.0002477
179,3228.19,0.69728,0.20815,0.06656,0.44739,0.93688,0.97474,0.86341,0.92013,0.78199,0.97205,0.9122,0.95834,0.93314,0.6808,0.22006,0.0393,0.37175,0.8956,0.0002378,0.0002378,0.0002378
180,3241.8,0.69196,0.2059,0.07291,0.45217,0.93117,0.97871,0.86341,0.9248,0.78408,0.96581,0.9122,0.95811,0.93304,0.67424,0.22372,0.04067,0.37659,0.90031,0.0002279,0.0002279,0.0002279
181,3256.1,0.71323,0.20017,0.06202,0.44574,0.94483,0.98479,0.86341,0.92687,0.78644,0.97408,0.91674,0.95751,0.93016,0.66198,0.22392,0.0384,0.37513,0.89122,0.000218,0.000218,0.000218
182,3269.99,0.6966,0.17433,0.06637,0.45265,0.93517,0.97824,0.87317,0.92646,0.79062,0.98919,0.89301,0.95226,0.93084,0.65829,0.22349,0.03763,0.37296,0.89426,0.0002081,0.0002081,0.0002081
183,3283.94,0.70267,0.20866,0.07468,0.44749,0.93938,0.98868,0.86341,0.92398,0.78846,0.98699,0.89756,0.95728,0.9315,0.64758,0.23319,0.03875,0.37128,0.88845,0.0001982,0.0001982,0.0001982
184,3298.06,0.72292,0.22745,0.07539,0.46317,0.94789,0.99439,0.86525,0.92667,0.78484,0.98394,0.8965,0.95812,0.93303,0.67667,0.22573,0.04133,0.37468,0.8976,0.0001883,0.0001883,0.0001883
185,3312.07,0.70006,0.1863,0.06699,0.44276,0.94399,0.98528,0.87317,0.93294,0.80294,0.98915,0.88902,0.95629,0.93059,0.63543,0.2292,0.04117,0.37121,0.88842,0.0001784,0.0001784,0.0001784
186,3326.7,0.69159,0.19394,0.06944,0.44395,0.94261,0.98267,0.87317,0.93247,0.78707,0.98941,0.91174,0.95793,0.93204,0.66685,0.22592,0.04119,0.37338,0.89337,0.0001685,0.0001685,0.0001685
187,3341.03,0.69482,0.21004,0.06707,0.43592,0.94544,0.97705,0.87317,0.93264,0.79233,0.98936,0.90726,0.95827,0.9332,0.65521,0.22031,0.03997,0.369,0.89092,0.0001586,0.0001586,0.0001586
188,3354.55,0.68496,0.21528,0.0677,0.43855,0.93607,0.97343,0.87317,0.92681,0.79499,0.98922,0.8953,0.95768,0.93397,0.64677,0.2213,0.04042,0.36966,0.88911,0.0001487,0.0001487,0.0001487
189,3368.14,0.69827,0.20674,0.06149,0.43924,0.93957,0.97812,0.87223,0.93332,0.78934,0.99251,0.89268,0.9585,0.93324,0.66048,0.22317,0.04227,0.37248,0.89341,0.0001388,0.0001388,0.0001388
190,3381.39,0.67504,0.19117,0.06082,0.44269,0.92975,0.97814,0.87291,0.92855,0.8001,0.96304,0.91707,0.95918,0.93438,0.63676,0.21532,0.03931,0.36494,0.88876,0.0001289,0.0001289,0.0001289
191,3396.46,0.54838,0.1029,0.02753,0.35917,0.86571,0.97118,0.87317,0.92886,0.79323,0.96934,0.92195,0.95995,0.9338,0.65445,0.22057,0.0406,0.3634,0.89445,0.000119,0.000119,0.000119
192,3409.07,0.56533,0.09437,0.02974,0.35164,0.8786,0.9832,0.87317,0.93007,0.78355,0.96083,0.92195,0.96022,0.93306,0.67816,0.22359,0.04324,0.36673,0.89467,0.0001091,0.0001091,0.0001091
193,3421.75,0.55215,0.09935,0.03038,0.35126,0.87988,0.97637,0.86829,0.92828,0.79277,0.98645,0.90244,0.95927,0.93137,0.66058,0.22469,0.04261,0.36771,0.89218,9.92e-05,9.92e-05,9.92e-05
194,3434.69,0.55409,0.09331,0.03285,0.34552,0.86933,0.98495,0.87317,0.92887,0.7988,0.99543,0.90244,0.95877,0.93084,0.64745,0.22282,0.04074,0.36638,0.89109,8.93e-05,8.93e-05,8.93e-05
195,3447.37,0.53518,0.09448,0.03393,0.35501,0.86737,0.98163,0.87317,0.92924,0.79384,0.9913,0.90732,0.9591,0.93107,0.64852,0.22168,0.0417,0.36862,0.89243,7.94e-05,7.94e-05,7.94e-05
196,3459.01,0.53707,0.08936,0.0373,0.33636,0.8674,0.97804,0.87317,0.92863,0.80355,0.9876,0.9122,0.95852,0.93203,0.63234,0.22227,0.04141,0.36518,0.89041,6.95e-05,6.95e-05,6.95e-05
197,3470.61,0.53352,0.0854,0.03224,0.34,0.86633,0.97667,0.87317,0.92926,0.79772,0.98691,0.9122,0.95867,0.93112,0.64875,0.22208,0.04078,0.3712,0.89374,5.96e-05,5.96e-05,5.96e-05
198,3484.74,0.53832,0.08978,0.02714,0.34488,0.87029,0.98496,0.86829,0.92913,0.79486,0.99459,0.89679,0.95344,0.93049,0.65069,0.22305,0.04195,0.36929,0.89329,4.97e-05,4.97e-05,4.97e-05
199,3497.72,0.54018,0.08763,0.02666,0.34172,0.87131,0.98345,0.86957,0.92972,0.79293,0.99689,0.89756,0.95935,0.93197,0.65934,0.22259,0.04138,0.37057,0.89407,3.98e-05,3.98e-05,3.98e-05
200,3510.55,0.55153,0.09452,0.02542,0.3458,0.86405,0.98323,0.87317,0.92846,0.79078,0.99706,0.89756,0.95921,0.93143,0.65924,0.22567,0.04153,0.37152,0.89475,2.99e-05,2.99e-05,2.99e-05
